,0
4231,"[[0, 2], [1, 2], [2, 3], [0, 3, 4], [1, 3, 4]]"
4232,"[[0, 2], [1, 2], [2, 4], [3, 4], [0, 1, 3]]"
4233,"[[0, 2], [1, 2], [2, 4], [3, 4], [0, 1, 4]]"
4234,"[[0, 2], [1, 2], [2, 4], [0, 1, 3], [0, 1, 4]]"
4235,"[[0, 2], [1, 2], [2, 4], [0, 1, 3], [0, 3, 4]]"
4236,"[[0, 2], [1, 2], [2, 4], [0, 1, 3], [1, 3, 4]]"
4237,"[[0, 2], [1, 2], [2, 4], [0, 1, 4], [0, 3, 4]]"
4238,"[[0, 2], [1, 2], [2, 4], [0, 1, 4], [1, 3, 4]]"
4239,"[[0, 2], [1, 2], [2, 4], [0, 3, 4], [1, 3, 4]]"
4240,"[[0, 2], [1, 2], [3, 4], [0, 1, 3], [0, 1, 4]]"
4241,"[[0, 2], [1, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4]]"
4242,"[[0, 2], [1, 2], [0, 1, 3], [0, 1, 4], [1, 3, 4]]"
4243,"[[0, 2], [1, 2], [0, 1, 3], [0, 1, 4], [2, 3, 4]]"
4244,"[[0, 2], [1, 2], [0, 1, 3], [0, 3, 4], [1, 3, 4]]"
4245,"[[0, 2], [1, 2], [0, 1, 3], [0, 3, 4], [2, 3, 4]]"
4246,"[[0, 2], [1, 2], [0, 1, 3], [1, 3, 4], [2, 3, 4]]"
4247,"[[0, 2], [1, 2], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
4248,"[[0, 2], [1, 2], [0, 1, 4], [0, 3, 4], [2, 3, 4]]"
4249,"[[0, 2], [1, 2], [0, 1, 4], [1, 3, 4], [2, 3, 4]]"
4250,"[[0, 2], [1, 2], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
4251,"[[0, 2], [1, 3], [1, 4], [2, 3], [2, 4]]"
4252,"[[0, 2], [1, 3], [1, 4], [2, 3], [3, 4]]"
4253,"[[0, 2], [1, 3], [1, 4], [2, 3], [0, 3, 4]]"
4254,"[[0, 2], [1, 3], [1, 4], [2, 4], [3, 4]]"
4255,"[[0, 2], [1, 3], [1, 4], [2, 4], [0, 3, 4]]"
4256,"[[0, 2], [1, 3], [1, 4], [0, 3, 4], [2, 3, 4]]"
4257,"[[0, 2], [1, 3], [2, 3], [2, 4], [3, 4]]"
4258,"[[0, 2], [1, 3], [2, 3], [2, 4], [0, 1, 4]]"
4259,"[[0, 2], [1, 3], [2, 3], [2, 4], [0, 3, 4]]"
4260,"[[0, 2], [1, 3], [2, 3], [3, 4], [0, 1, 4]]"
4261,"[[0, 2], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
4262,"[[0, 2], [1, 3], [2, 3], [0, 1, 4], [0, 3, 4]]"
4263,"[[0, 2], [1, 3], [2, 3], [0, 1, 4], [1, 2, 4]]"
4264,"[[0, 2], [1, 3], [2, 3], [0, 3, 4], [1, 2, 4]]"
4265,"[[0, 2], [1, 3], [2, 4], [3, 4], [0, 1, 4]]"
4266,"[[0, 2], [1, 3], [2, 4], [0, 1, 4], [0, 3, 4]]"
4267,"[[0, 2], [1, 3], [3, 4], [0, 1, 4], [1, 2, 4]]"
4268,"[[0, 2], [1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 4]]"
4269,"[[0, 2], [1, 3], [0, 1, 4], [0, 3, 4], [2, 3, 4]]"
4270,"[[0, 2], [1, 3], [0, 1, 4], [1, 2, 4], [2, 3, 4]]"
4271,"[[0, 2], [1, 3], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
4272,"[[0, 2], [1, 4], [2, 3], [2, 4], [3, 4]]"
4273,"[[0, 2], [1, 4], [2, 3], [2, 4], [0, 1, 3]]"
4274,"[[0, 2], [1, 4], [2, 3], [2, 4], [0, 3, 4]]"
4275,"[[0, 2], [1, 4], [2, 3], [3, 4], [0, 1, 3]]"
4276,"[[0, 2], [1, 4], [2, 3], [0, 1, 3], [0, 3, 4]]"
4277,"[[0, 2], [1, 4], [2, 4], [3, 4], [0, 1, 3]]"
4278,"[[0, 2], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
4279,"[[0, 2], [1, 4], [2, 4], [0, 1, 3], [0, 3, 4]]"
4280,"[[0, 2], [1, 4], [2, 4], [0, 1, 3], [1, 2, 3]]"
4281,"[[0, 2], [1, 4], [2, 4], [0, 3, 4], [1, 2, 3]]"
4282,"[[0, 2], [1, 4], [3, 4], [0, 1, 3], [1, 2, 3]]"
4283,"[[0, 2], [1, 4], [0, 1, 3], [0, 3, 4], [1, 2, 3]]"
4284,"[[0, 2], [1, 4], [0, 1, 3], [0, 3, 4], [2, 3, 4]]"
4285,"[[0, 2], [1, 4], [0, 1, 3], [1, 2, 3], [2, 3, 4]]"
4286,"[[0, 2], [1, 4], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
4287,"[[0, 2], [2, 3], [2, 4], [3, 4], [0, 1, 3]]"
4288,"[[0, 2], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
4289,"[[0, 2], [2, 3], [2, 4], [0, 1, 3], [0, 1, 4]]"
4290,"[[0, 2], [2, 3], [2, 4], [0, 1, 3], [0, 3, 4]]"
4291,"[[0, 2], [2, 3], [2, 4], [0, 1, 3], [1, 3, 4]]"
4292,"[[0, 2], [2, 3], [2, 4], [0, 1, 4], [0, 3, 4]]"
4293,"[[0, 2], [2, 3], [2, 4], [0, 1, 4], [1, 3, 4]]"
4294,"[[0, 2], [2, 3], [2, 4], [0, 3, 4], [1, 3, 4]]"
4295,"[[0, 2], [2, 3], [3, 4], [0, 1, 3], [0, 1, 4]]"
4296,"[[0, 2], [2, 3], [3, 4], [0, 1, 3], [1, 2, 4]]"
4297,"[[0, 2], [2, 3], [3, 4], [0, 1, 4], [1, 2, 4]]"
4298,"[[0, 2], [2, 3], [0, 1, 3], [0, 1, 4], [0, 3, 4]]"
4299,"[[0, 2], [2, 3], [0, 1, 3], [0, 1, 4], [1, 2, 4]]"
4300,"[[0, 2], [2, 3], [0, 1, 3], [0, 1, 4], [1, 3, 4]]"
4301,"[[0, 2], [2, 3], [0, 1, 3], [0, 3, 4], [1, 2, 4]]"
4302,"[[0, 2], [2, 3], [0, 1, 3], [0, 3, 4], [1, 3, 4]]"
4303,"[[0, 2], [2, 3], [0, 1, 3], [1, 2, 4], [1, 3, 4]]"
4304,"[[0, 2], [2, 3], [0, 1, 4], [0, 3, 4], [1, 2, 4]]"
4305,"[[0, 2], [2, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
4306,"[[0, 2], [2, 3], [0, 1, 4], [1, 2, 4], [1, 3, 4]]"
4307,"[[0, 2], [2, 3], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
4308,"[[0, 2], [2, 4], [3, 4], [0, 1, 3], [0, 1, 4]]"
4309,"[[0, 2], [2, 4], [3, 4], [0, 1, 3], [1, 2, 3]]"
4310,"[[0, 2], [2, 4], [3, 4], [0, 1, 4], [1, 2, 3]]"
4311,"[[0, 2], [2, 4], [0, 1, 3], [0, 1, 4], [0, 3, 4]]"
4312,"[[0, 2], [2, 4], [0, 1, 3], [0, 1, 4], [1, 2, 3]]"
4313,"[[0, 2], [2, 4], [0, 1, 3], [0, 1, 4], [1, 3, 4]]"
4314,"[[0, 2], [2, 4], [0, 1, 3], [0, 3, 4], [1, 2, 3]]"
4315,"[[0, 2], [2, 4], [0, 1, 3], [0, 3, 4], [1, 3, 4]]"
4316,"[[0, 2], [2, 4], [0, 1, 3], [1, 2, 3], [1, 3, 4]]"
4317,"[[0, 2], [2, 4], [0, 1, 4], [0, 3, 4], [1, 2, 3]]"
4318,"[[0, 2], [2, 4], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
4319,"[[0, 2], [2, 4], [0, 1, 4], [1, 2, 3], [1, 3, 4]]"
4320,"[[0, 2], [2, 4], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
4321,"[[0, 2], [3, 4], [0, 1, 3], [0, 1, 4], [1, 2, 3]]"
4322,"[[0, 2], [3, 4], [0, 1, 3], [0, 1, 4], [1, 2, 4]]"
4323,"[[0, 2], [3, 4], [0, 1, 3], [1, 2, 3], [1, 2, 4]]"
4324,"[[0, 2], [3, 4], [0, 1, 4], [1, 2, 3], [1, 2, 4]]"
4325,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3]]"
4326,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 4]]"
4327,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
4328,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [2, 3, 4]]"
4329,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4], [1, 2, 3, 4]]"
4330,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3], [1, 2, 4]]"
4331,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3], [1, 3, 4]]"
4332,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3], [2, 3, 4]]"
4333,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 4], [1, 3, 4]]"
4334,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 4], [2, 3, 4]]"
4335,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 3, 4], [2, 3, 4]]"
4336,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3], [1, 2, 4]]"
4337,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
4338,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
4339,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
4340,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
4341,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
4342,"[[0, 2], [0, 1, 3], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
4343,"[[0, 2], [0, 1, 3], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
4344,"[[0, 2], [0, 1, 3], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
4345,"[[0, 2], [0, 1, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
4346,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4]]"
4347,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
4348,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
4349,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
4350,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
4351,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
4352,"[[0, 2], [0, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
4353,"[[0, 2], [0, 1, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
4354,"[[0, 2], [0, 1, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
4355,"[[0, 2], [0, 1, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
4356,"[[0, 2], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
4357,"[[0, 2], [0, 3, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
4358,"[[0, 2], [0, 3, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
4359,"[[0, 2], [0, 3, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
4360,"[[0, 2], [1, 2, 3], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
4361,"[[0, 2], [1, 2, 3], [1, 2, 4], [2, 3, 4], [0, 1, 3, 4]]"
4362,"[[0, 3], [0, 4], [1, 2], [1, 3], [1, 4]]"
4363,"[[0, 3], [0, 4], [1, 2], [1, 3], [2, 3]]"
4364,"[[0, 3], [0, 4], [1, 2], [1, 3], [2, 4]]"
4365,"[[0, 3], [0, 4], [1, 2], [1, 3], [3, 4]]"
4366,"[[0, 3], [0, 4], [1, 2], [1, 3], [2, 3, 4]]"
4367,"[[0, 3], [0, 4], [1, 2], [1, 4], [2, 3]]"
4368,"[[0, 3], [0, 4], [1, 2], [1, 4], [2, 4]]"
4369,"[[0, 3], [0, 4], [1, 2], [1, 4], [3, 4]]"
4370,"[[0, 3], [0, 4], [1, 2], [1, 4], [2, 3, 4]]"
4371,"[[0, 3], [0, 4], [1, 2], [2, 3], [2, 4]]"
4372,"[[0, 3], [0, 4], [1, 2], [2, 3], [3, 4]]"
4373,"[[0, 3], [0, 4], [1, 2], [2, 3], [1, 3, 4]]"
4374,"[[0, 3], [0, 4], [1, 2], [2, 4], [3, 4]]"
4375,"[[0, 3], [0, 4], [1, 2], [2, 4], [1, 3, 4]]"
4376,"[[0, 3], [0, 4], [1, 2], [1, 3, 4], [2, 3, 4]]"
4377,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 3]]"
4378,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 4]]"
4379,"[[0, 3], [0, 4], [1, 3], [1, 4], [3, 4]]"
4380,"[[0, 3], [0, 4], [1, 3], [1, 4], [0, 1, 2]]"
4381,"[[0, 3], [0, 4], [1, 3], [1, 4], [2, 3, 4]]"
4382,"[[0, 3], [0, 4], [1, 3], [2, 3], [2, 4]]"
4383,"[[0, 3], [0, 4], [1, 3], [2, 3], [3, 4]]"
4384,"[[0, 3], [0, 4], [1, 3], [2, 3], [0, 1, 2]]"
4385,"[[0, 3], [0, 4], [1, 3], [2, 3], [1, 2, 4]]"
4386,"[[0, 3], [0, 4], [1, 3], [2, 4], [3, 4]]"
4387,"[[0, 3], [0, 4], [1, 3], [2, 4], [0, 1, 2]]"
4388,"[[0, 3], [0, 4], [1, 3], [3, 4], [0, 1, 2]]"
4389,"[[0, 3], [0, 4], [1, 3], [3, 4], [1, 2, 4]]"
4390,"[[0, 3], [0, 4], [1, 3], [0, 1, 2], [1, 2, 4]]"
4391,"[[0, 3], [0, 4], [1, 3], [0, 1, 2], [2, 3, 4]]"
4392,"[[0, 3], [0, 4], [1, 3], [1, 2, 4], [2, 3, 4]]"
4393,"[[0, 3], [0, 4], [1, 4], [2, 3], [2, 4]]"
4394,"[[0, 3], [0, 4], [1, 4], [2, 3], [3, 4]]"
4395,"[[0, 3], [0, 4], [1, 4], [2, 3], [0, 1, 2]]"
4396,"[[0, 3], [0, 4], [1, 4], [2, 4], [3, 4]]"
4397,"[[0, 3], [0, 4], [1, 4], [2, 4], [0, 1, 2]]"
4398,"[[0, 3], [0, 4], [1, 4], [2, 4], [1, 2, 3]]"
4399,"[[0, 3], [0, 4], [1, 4], [3, 4], [0, 1, 2]]"
4400,"[[0, 3], [0, 4], [1, 4], [3, 4], [1, 2, 3]]"
4401,"[[0, 3], [0, 4], [1, 4], [0, 1, 2], [1, 2, 3]]"
4402,"[[0, 3], [0, 4], [1, 4], [0, 1, 2], [2, 3, 4]]"
4403,"[[0, 3], [0, 4], [1, 4], [1, 2, 3], [2, 3, 4]]"
4404,"[[0, 3], [0, 4], [2, 3], [2, 4], [3, 4]]"
4405,"[[0, 3], [0, 4], [2, 3], [2, 4], [0, 1, 2]]"
4406,"[[0, 3], [0, 4], [2, 3], [2, 4], [1, 3, 4]]"
4407,"[[0, 3], [0, 4], [2, 3], [3, 4], [0, 1, 2]]"
4408,"[[0, 3], [0, 4], [2, 3], [3, 4], [1, 2, 4]]"
4409,"[[0, 3], [0, 4], [2, 3], [0, 1, 2], [1, 2, 4]]"
4410,"[[0, 3], [0, 4], [2, 3], [0, 1, 2], [1, 3, 4]]"
4411,"[[0, 3], [0, 4], [2, 3], [1, 2, 4], [1, 3, 4]]"
4412,"[[0, 3], [0, 4], [2, 4], [3, 4], [0, 1, 2]]"
4413,"[[0, 3], [0, 4], [2, 4], [3, 4], [1, 2, 3]]"
4414,"[[0, 3], [0, 4], [2, 4], [0, 1, 2], [1, 2, 3]]"
4415,"[[0, 3], [0, 4], [2, 4], [0, 1, 2], [1, 3, 4]]"
4416,"[[0, 3], [0, 4], [2, 4], [1, 2, 3], [1, 3, 4]]"
4417,"[[0, 3], [0, 4], [3, 4], [0, 1, 2], [1, 2, 3]]"
4418,"[[0, 3], [0, 4], [3, 4], [0, 1, 2], [1, 2, 4]]"
4419,"[[0, 3], [0, 4], [3, 4], [1, 2, 3], [1, 2, 4]]"
4420,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 3], [1, 2, 4]]"
4421,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 3], [1, 3, 4]]"
4422,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 3], [2, 3, 4]]"
4423,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 4], [1, 3, 4]]"
4424,"[[0, 3], [0, 4], [0, 1, 2], [1, 2, 4], [2, 3, 4]]"
4425,"[[0, 3], [0, 4], [0, 1, 2], [1, 3, 4], [2, 3, 4]]"
4426,"[[0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
4427,"[[0, 3], [0, 4], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
4428,"[[0, 3], [0, 4], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
4429,"[[0, 3], [0, 4], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
4430,"[[0, 3], [1, 2], [1, 3], [1, 4], [2, 3]]"
4431,"[[0, 3], [1, 2], [1, 3], [1, 4], [2, 4]]"
4432,"[[0, 3], [1, 2], [1, 3], [1, 4], [3, 4]]"
4433,"[[0, 3], [1, 2], [1, 3], [1, 4], [0, 2, 4]]"
4434,"[[0, 3], [1, 2], [1, 3], [1, 4], [2, 3, 4]]"
4435,"[[0, 3], [1, 2], [1, 3], [2, 3], [2, 4]]"
4436,"[[0, 3], [1, 2], [1, 3], [2, 3], [3, 4]]"
4437,"[[0, 3], [1, 2], [1, 3], [2, 3], [0, 1, 4]]"
4438,"[[0, 3], [1, 2], [1, 3], [2, 3], [0, 2, 4]]"
4439,"[[0, 3], [1, 2], [1, 3], [2, 4], [3, 4]]"
4440,"[[0, 3], [1, 2], [1, 3], [2, 4], [0, 1, 4]]"
4441,"[[0, 3], [1, 2], [1, 3], [3, 4], [0, 1, 4]]"
4442,"[[0, 3], [1, 2], [1, 3], [3, 4], [0, 2, 4]]"
4443,"[[0, 3], [1, 2], [1, 3], [0, 1, 4], [0, 2, 4]]"
4444,"[[0, 3], [1, 2], [1, 3], [0, 1, 4], [2, 3, 4]]"
4445,"[[0, 3], [1, 2], [1, 3], [0, 2, 4], [2, 3, 4]]"
4446,"[[0, 3], [1, 2], [1, 4], [2, 3], [2, 4]]"
4447,"[[0, 3], [1, 2], [1, 4], [2, 3], [3, 4]]"
4448,"[[0, 3], [1, 2], [1, 4], [2, 3], [0, 2, 4]]"
4449,"[[0, 3], [1, 2], [1, 4], [2, 4], [3, 4]]"
4450,"[[0, 3], [1, 2], [1, 4], [3, 4], [0, 2, 4]]"
4451,"[[0, 3], [1, 2], [1, 4], [0, 2, 4], [2, 3, 4]]"
4452,"[[0, 3], [1, 2], [2, 3], [2, 4], [3, 4]]"
4453,"[[0, 3], [1, 2], [2, 3], [2, 4], [0, 1, 4]]"
4454,"[[0, 3], [1, 2], [2, 3], [2, 4], [1, 3, 4]]"
4455,"[[0, 3], [1, 2], [2, 3], [3, 4], [0, 1, 4]]"
4456,"[[0, 3], [1, 2], [2, 3], [3, 4], [0, 2, 4]]"
4457,"[[0, 3], [1, 2], [2, 3], [0, 1, 4], [0, 2, 4]]"
4458,"[[0, 3], [1, 2], [2, 3], [0, 1, 4], [1, 3, 4]]"
4459,"[[0, 3], [1, 2], [2, 3], [0, 2, 4], [1, 3, 4]]"
4460,"[[0, 3], [1, 2], [2, 4], [3, 4], [0, 1, 4]]"
4461,"[[0, 3], [1, 2], [2, 4], [0, 1, 4], [1, 3, 4]]"
4462,"[[0, 3], [1, 2], [3, 4], [0, 1, 4], [0, 2, 4]]"
4463,"[[0, 3], [1, 2], [0, 1, 4], [0, 2, 4], [1, 3, 4]]"
4464,"[[0, 3], [1, 2], [0, 1, 4], [0, 2, 4], [2, 3, 4]]"
4465,"[[0, 3], [1, 2], [0, 1, 4], [1, 3, 4], [2, 3, 4]]"
4466,"[[0, 3], [1, 2], [0, 2, 4], [1, 3, 4], [2, 3, 4]]"
4467,"[[0, 3], [1, 3], [1, 4], [2, 3], [2, 4]]"
4468,"[[0, 3], [1, 3], [1, 4], [2, 3], [3, 4]]"
4469,"[[0, 3], [1, 3], [1, 4], [2, 3], [0, 1, 2]]"
4470,"[[0, 3], [1, 3], [1, 4], [2, 3], [0, 2, 4]]"
4471,"[[0, 3], [1, 3], [1, 4], [2, 4], [3, 4]]"
4472,"[[0, 3], [1, 3], [1, 4], [2, 4], [0, 1, 2]]"
4473,"[[0, 3], [1, 3], [1, 4], [3, 4], [0, 1, 2]]"
4474,"[[0, 3], [1, 3], [1, 4], [3, 4], [0, 2, 4]]"
4475,"[[0, 3], [1, 3], [1, 4], [0, 1, 2], [0, 2, 4]]"
4476,"[[0, 3], [1, 3], [1, 4], [0, 1, 2], [2, 3, 4]]"
4477,"[[0, 3], [1, 3], [1, 4], [0, 2, 4], [2, 3, 4]]"
4478,"[[0, 3], [1, 3], [2, 3], [2, 4], [3, 4]]"
4479,"[[0, 3], [1, 3], [2, 3], [2, 4], [0, 1, 2]]"
4480,"[[0, 3], [1, 3], [2, 3], [2, 4], [0, 1, 4]]"
4481,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 2]]"
4482,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 4]]"
4483,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 2, 4]]"
4484,"[[0, 3], [1, 3], [2, 3], [3, 4], [1, 2, 4]]"
4485,"[[0, 3], [1, 3], [2, 3], [3, 4], [0, 1, 2, 4]]"
4486,"[[0, 3], [1, 3], [2, 3], [0, 1, 2], [0, 1, 4]]"
4487,"[[0, 3], [1, 3], [2, 3], [0, 1, 2], [0, 2, 4]]"
4488,"[[0, 3], [1, 3], [2, 3], [0, 1, 2], [1, 2, 4]]"
4489,"[[0, 3], [1, 3], [2, 3], [0, 1, 4], [0, 2, 4]]"
4490,"[[0, 3], [1, 3], [2, 3], [0, 1, 4], [1, 2, 4]]"
4491,"[[0, 3], [1, 3], [2, 3], [0, 2, 4], [1, 2, 4]]"
4492,"[[0, 3], [1, 3], [2, 4], [3, 4], [0, 1, 2]]"
4493,"[[0, 3], [1, 3], [2, 4], [3, 4], [0, 1, 4]]"
4494,"[[0, 3], [1, 3], [2, 4], [0, 1, 2], [0, 1, 4]]"
4495,"[[0, 3], [1, 3], [3, 4], [0, 1, 2], [0, 1, 4]]"
4496,"[[0, 3], [1, 3], [3, 4], [0, 1, 2], [0, 2, 4]]"
4497,"[[0, 3], [1, 3], [3, 4], [0, 1, 2], [1, 2, 4]]"
4498,"[[0, 3], [1, 3], [3, 4], [0, 1, 4], [0, 2, 4]]"
4499,"[[0, 3], [1, 3], [3, 4], [0, 1, 4], [1, 2, 4]]"
4500,"[[0, 3], [1, 3], [3, 4], [0, 2, 4], [1, 2, 4]]"
4501,"[[0, 3], [1, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4]]"
4502,"[[0, 3], [1, 3], [0, 1, 2], [0, 1, 4], [1, 2, 4]]"
4503,"[[0, 3], [1, 3], [0, 1, 2], [0, 1, 4], [2, 3, 4]]"
4504,"[[0, 3], [1, 3], [0, 1, 2], [0, 2, 4], [1, 2, 4]]"
4505,"[[0, 3], [1, 3], [0, 1, 2], [0, 2, 4], [2, 3, 4]]"
4506,"[[0, 3], [1, 3], [0, 1, 2], [1, 2, 4], [2, 3, 4]]"
4507,"[[0, 3], [1, 3], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
4508,"[[0, 3], [1, 3], [0, 1, 4], [0, 2, 4], [2, 3, 4]]"
4509,"[[0, 3], [1, 3], [0, 1, 4], [1, 2, 4], [2, 3, 4]]"
4510,"[[0, 3], [1, 3], [0, 2, 4], [1, 2, 4], [2, 3, 4]]"
4511,"[[0, 3], [1, 4], [2, 3], [2, 4], [3, 4]]"
4512,"[[0, 3], [1, 4], [2, 3], [2, 4], [0, 1, 2]]"
4513,"[[0, 3], [1, 4], [2, 3], [3, 4], [0, 1, 2]]"
4514,"[[0, 3], [1, 4], [2, 3], [3, 4], [0, 2, 4]]"
4515,"[[0, 3], [1, 4], [2, 3], [0, 1, 2], [0, 2, 4]]"
4516,"[[0, 3], [1, 4], [2, 4], [3, 4], [0, 1, 2]]"
4517,"[[0, 3], [1, 4], [2, 4], [3, 4], [1, 2, 3]]"
4518,"[[0, 3], [1, 4], [2, 4], [0, 1, 2], [1, 2, 3]]"
4519,"[[0, 3], [1, 4], [3, 4], [0, 1, 2], [0, 2, 4]]"
4520,"[[0, 3], [1, 4], [3, 4], [0, 1, 2], [1, 2, 3]]"
4521,"[[0, 3], [1, 4], [3, 4], [0, 2, 4], [1, 2, 3]]"
4522,"[[0, 3], [1, 4], [0, 1, 2], [0, 2, 4], [1, 2, 3]]"
4523,"[[0, 3], [1, 4], [0, 1, 2], [0, 2, 4], [2, 3, 4]]"
4524,"[[0, 3], [1, 4], [0, 1, 2], [1, 2, 3], [2, 3, 4]]"
4525,"[[0, 3], [1, 4], [0, 2, 4], [1, 2, 3], [2, 3, 4]]"
4526,"[[0, 3], [2, 3], [2, 4], [3, 4], [0, 1, 2]]"
4527,"[[0, 3], [2, 3], [2, 4], [3, 4], [0, 1, 4]]"
4528,"[[0, 3], [2, 3], [2, 4], [0, 1, 2], [0, 1, 4]]"
4529,"[[0, 3], [2, 3], [2, 4], [0, 1, 2], [1, 3, 4]]"
4530,"[[0, 3], [2, 3], [2, 4], [0, 1, 4], [1, 3, 4]]"
4531,"[[0, 3], [2, 3], [3, 4], [0, 1, 2], [0, 1, 4]]"
4532,"[[0, 3], [2, 3], [3, 4], [0, 1, 2], [0, 2, 4]]"
4533,"[[0, 3], [2, 3], [3, 4], [0, 1, 2], [1, 2, 4]]"
4534,"[[0, 3], [2, 3], [3, 4], [0, 1, 4], [0, 2, 4]]"
4535,"[[0, 3], [2, 3], [3, 4], [0, 1, 4], [1, 2, 4]]"
4536,"[[0, 3], [2, 3], [3, 4], [0, 2, 4], [1, 2, 4]]"
4537,"[[0, 3], [2, 3], [0, 1, 2], [0, 1, 4], [0, 2, 4]]"
4538,"[[0, 3], [2, 3], [0, 1, 2], [0, 1, 4], [1, 2, 4]]"
4539,"[[0, 3], [2, 3], [0, 1, 2], [0, 1, 4], [1, 3, 4]]"
4540,"[[0, 3], [2, 3], [0, 1, 2], [0, 2, 4], [1, 2, 4]]"
4541,"[[0, 3], [2, 3], [0, 1, 2], [0, 2, 4], [1, 3, 4]]"
4542,"[[0, 3], [2, 3], [0, 1, 2], [1, 2, 4], [1, 3, 4]]"
4543,"[[0, 3], [2, 3], [0, 1, 4], [0, 2, 4], [1, 2, 4]]"
4544,"[[0, 3], [2, 3], [0, 1, 4], [0, 2, 4], [1, 3, 4]]"
4545,"[[0, 3], [2, 3], [0, 1, 4], [1, 2, 4], [1, 3, 4]]"
4546,"[[0, 3], [2, 3], [0, 2, 4], [1, 2, 4], [1, 3, 4]]"
4547,"[[0, 3], [2, 4], [3, 4], [0, 1, 2], [0, 1, 4]]"
